ID,NOMBRE_JUGADOR,POS,EQUIPO,LINK_JUGADOR,MINUTOS,GOLES,GOLES/90 HIST,MINUTOS ULT 3,GOLES ULT 3,GOLES/90 ULT 3,MINUTOS 2025,GOLES 2025,GOLES/90 2025
966314,Marcos Portillo,VOL,Talleres,https://www.transfermarkt.es/marcos-portillo/profil/spieler/966314,3813,8,0.19,3791,8,0.19,-,0,0.0
439626,Emanuel Reynoso,VOL,Talleres,https://www.transfermarkt.es/emanuel-reynoso/profil/spieler/439626,16779,39,0.21,6006,24,0.36,1415,4,0.25
88542,Rubén Botta,VOL,Talleres,https://www.transfermarkt.es/ruben-botta/profil/spieler/88542,24826,52,0.19,6928,12,0.16,655,0,0.0
645955,Rick Lima Morais,DEL,Talleres,https://www.transfermarkt.es/rick/profil/spieler/645955,10491,27,0.23,7276,20,0.25,2720,6,0.2
697056,Valentín Depietri,DEL,Talleres,https://www.transfermarkt.es/valentin-depietri/profil/spieler/697056,6094,12,0.18,3362,6,0.16,294,1,0.31
262861,Sebastián Palacios,DEL,Talleres,https://www.transfermarkt.es/sebastian-palacios/profil/spieler/262861,25729,81,0.28,6336,15,0.21,392,0,0.0
439629,Nahuel Bustos,DEL,Talleres,https://www.transfermarkt.es/nahuel-bustos/profil/spieler/439629,10674,51,0.43,4130,15,0.33,484,0,0.0
639149,Federico Girotti,DEL,Talleres,https://www.transfermarkt.es/federico-girotti/profil/spieler/639149,8340,31,0.33,7099,23,0.29,365,0,0.0
422698,Cristian Tarragona,DEL,Talleres,https://www.transfermarkt.es/cristian-tarragona/profil/spieler/422698,16917,68,0.36,6981,27,0.35,140,0,0.0
236734,Axel Werner,ARQ,Rosario Central,https://www.transfermarkt.es/axel-werner/profil/spieler/236734,8191,0,0.0,1890,0,0.0,90,0,0.0
55150,Jorge Broun,ARQ,Rosario Central,https://www.transfermarkt.es/jorge-broun/profil/spieler/55150,36267,1,0.0,9510,0,0.0,810,0,0.0
1000686,Juan Giménez,DEF,Rosario Central,https://www.transfermarkt.es/juan-gimenez/profil/spieler/1000686,2705,1,0.03,2705,1,0.03,239,0,0.0
347193,Facundo Mallo,DEF,Rosario Central,https://www.transfermarkt.es/facundo-mallo/profil/spieler/347193,25085,16,0.06,10650,7,0.06,368,0,0.0
319691,Juan Cruz Komar,DEF,Rosario Central,https://www.transfermarkt.es/juan-cruz-komar/profil/spieler/319691,16036,7,0.04,4884,2,0.04,422,0,0.0
54596,Carlos Quintana,DEF,Rosario Central,https://www.transfermarkt.es/carlos-quintana/profil/spieler/54596,35064,24,0.06,9432,7,0.07,740,0,0.0
868503,Agustín Bravo,DEF,Rosario Central,https://www.transfermarkt.es/agustin-bravo/profil/spieler/868503,4229,1,0.02,2998,1,0.03,107,0,0.0
847023,Agustín Sández,DEF,Rosario Central,https://www.transfermarkt.es/agustin-sandez/profil/spieler/847023,7794,7,0.08,6762,7,0.09,778,1,0.12
728602,Juan Elordi,DEF,Rosario Central,https://www.transfermarkt.es/juan-elordi/profil/spieler/728602,13640,15,0.1,8239,14,0.15,122,0,0.0
565194,Emanuel Coronel,DEF,Rosario Central,https://www.transfermarkt.es/emanuel-coronel/profil/spieler/565194,15482,2,0.01,10232,2,0.02,691,0,0.0
984079,Kevin Ortiz,VOL,Rosario Central,https://www.transfermarkt.es/kevin-ortiz/profil/spieler/984079,7273,2,0.02,7273,2,0.02,241,0,0.0
741685,Franco Ibarra,VOL,Rosario Central,https://www.transfermarkt.es/franco-ibarra/profil/spieler/741685,8410,0,0.0,6585,0,0.0,810,0,0.0
632131,Federico Navarro,VOL,Rosario Central,https://www.transfermarkt.es/federico-navarro/profil/spieler/632131,9776,3,0.03,5128,2,0.04,487,0,0.0
569088,Enzo Giménez,DEF,Rosario Central,https://www.transfermarkt.es/enzo-gimenez/profil/spieler/569088,14574,21,0.13,6212,4,0.06,162,0,0.0
282694,Augusto Solari,VOL,Rosario Central,https://www.transfermarkt.es/augusto-solari/profil/spieler/282694,14685,22,0.13,1971,2,0.09,193,0,0.0
87518,Ignacio Malcorra,VOL,Rosario Central,https://www.transfermarkt.es/ignacio-malcorra/profil/spieler/87518,38194,75,0.18,9928,21,0.19,798,4,0.45
84377,Jonatan Gómez,VOL,Rosario Central,https://www.transfermarkt.es/jonatan-gomez/profil/spieler/84377,33858,54,0.14,7434,7,0.08,66,0,0.0
1197922,Santiago Segovia,VOL,Rosario Central,https://www.transfermarkt.es/santiago-segovia/profil/spieler/1197922,1793,6,0.3,1793,6,0.3,106,0,0.0
491553,Jáminton Campaz,VOL,Rosario Central,https://www.transfermarkt.es/jaminton-campaz/profil/spieler/491553,16423,46,0.25,9258,23,0.22,725,4,0.5
1000687,Santiago López,DEL,Rosario Central,https://www.transfermarkt.es/santiago-lopez/profil/spieler/1000687,1586,2,0.11,1586,2,0.11,132,0,0.0
441422,Maximiliano Lovera,DEL,Rosario Central,https://www.transfermarkt.es/maximiliano-lovera/profil/spieler/441422,11140,11,0.09,4408,6,0.12,164,0,0.0
851803,Lautaro Giaccone,VOL,Rosario Central,https://www.transfermarkt.es/lautaro-giaccone/profil/spieler/851803,5221,9,0.16,4933,9,0.16,245,1,0.37
1297988,Gaspar Duarte,VOL,Rosario Central,https://www.transfermarkt.es/gaspar-duarte/profil/spieler/1297988,2582,11,0.38,2582,11,0.38,530,1,0.17
504254,Enzo Copetti,DEL,Rosario Central,https://www.transfermarkt.es/enzo-copetti/profil/spieler/504254,16459,47,0.26,8866,31,0.31,766,1,0.12
401727,Sebastián Ferreira,DEL,Rosario Central,https://www.transfermarkt.es/sebastian-ferreira/profil/spieler/401727,14776,84,0.51,4231,20,0.43,124,1,0.73
1184570,Agustín Módica,DEL,Belgrano,https://www.transfermarkt.es/agustin-modica/profil/spieler/1184570,1260,7,0.5,1260,7,0.5,-,0,0.0
503329,Ignacio Chicco,ARQ,Belgrano,https://www.transfermarkt.es/ignacio-chicco/profil/spieler/503329,7927,0,0.0,7477,0,0.0,-,0,0.0
532557,Juan Espínola,ARQ,Belgrano,https://www.transfermarkt.es/juan-espinola/profil/spieler/532557,15308,0,0.0,6623,0,0.0,900,0,0.0
239697,Manuel Vicentini,ARQ,Belgrano,https://www.transfermarkt.es/manuel-vicentini/profil/spieler/239697,13521,0,0.0,3916,0,0.0,-,0,0.0
1159864,Mariano Troilo,DEF,Belgrano,https://www.transfermarkt.es/mariano-troilo/profil/spieler/1159864,3806,3,0.07,3806,3,0.07,737,1,0.12
323422,Fausto Grillo,DEF,Belgrano,https://www.transfermarkt.es/fausto-grillo/profil/spieler/323422,18156,7,0.03,9013,4,0.04,340,0,0.0
941511,Nicolás Meriano,DEF,Belgrano,https://www.transfermarkt.es/nicolas-meriano/profil/spieler/941511,4302,1,0.02,4301,1,0.02,331,0,0.0
610333,Aníbal Leguizamón,DEF,Belgrano,https://www.transfermarkt.es/anibal-leguizamon/profil/spieler/610333,17376,9,0.05,8080,3,0.03,360,0,0.0
865490,Agustín Dattola,DEF,Belgrano,https://www.transfermarkt.es/agustin-dattola/profil/spieler/865490,11098,3,0.02,8711,2,0.02,360,0,0.0
697644,Agustin Baldi,DEF,Belgrano,https://www.transfermarkt.es/agustin-baldi/profil/spieler/697644,2676,2,0.07,2622,2,0.07,-,0,0.0
495109,Tobias Ostchega,DEF,Belgrano,https://www.transfermarkt.es/tobias-ostchega/profil/spieler/495109,7505,1,0.01,6245,1,0.01,479,0,0.0
491691,Elías López,DEF,Belgrano,https://www.transfermarkt.es/elias-lopez/profil/spieler/491691,6745,4,0.05,4019,2,0.04,159,0,0.0
697065,Santiago Longo,VOL,Belgrano,https://www.transfermarkt.es/santiago-longo/profil/spieler/697065,11918,3,0.02,9790,1,0.01,480,0,0.0
131218,Facundo Quignón,VOL,Belgrano,https://www.transfermarkt.es/facundo-quignon/profil/spieler/131218,17557,8,0.04,5851,5,0.08,416,0,0.0
1173433,Gerónimo Heredia,DEF,Belgrano,https://www.transfermarkt.es/geronimo-heredia/profil/spieler/1173433,2397,5,0.19,2397,5,0.19,518,1,0.17
891681,Tiago Cravero,VOL,Belgrano,https://www.transfermarkt.es/tiago-cravero/profil/spieler/891681,3691,0,0.0,3691,0,0.0,267,0,0.0
225481,Lucas Menossi,VOL,Belgrano,https://www.transfermarkt.es/lucas-menossi/profil/spieler/225481,22190,20,0.08,7284,4,0.05,529,0,0.0
1144706,Tomás Castro,VOL,Belgrano,https://www.transfermarkt.es/tomas-castro/profil/spieler/1144706,3206,4,0.11,3206,4,0.11,360,1,0.25
538608,Gabriel Compagnucci,DEF,Belgrano,https://www.transfermarkt.es/gabriel-compagnucci/profil/spieler/538608,14973,7,0.04,7330,1,0.01,502,0,0.0
230030,Lucas Zelarayán,VOL,Belgrano,https://www.transfermarkt.es/lucas-zelarayan/profil/spieler/230030,25802,85,0.3,8464,30,0.32,1499,1,0.06
442679,Francisco González Metilli,VOL,Belgrano,https://www.transfermarkt.es/francisco-gonzalez-metilli/profil/spieler/442679,17935,25,0.13,10250,12,0.11,569,0,0.0
1173444,Jeremías Lucco,VOL,Belgrano,https://www.transfermarkt.es/jeremias-lucco/profil/spieler/1173444,1387,4,0.26,1387,4,0.26,139,0,0.0
1144681,Julián Mavilla,VOL,Belgrano,https://www.transfermarkt.es/julian-mavilla/profil/spieler/1144681,3008,5,0.15,3008,5,0.15,299,1,0.3
1273494,Ramiro Hernandes,VOL,Belgrano,https://www.transfermarkt.es/ramiro-hernandes/profil/spieler/1273494,1667,11,0.59,1667,11,0.59,249,1,0.36
440312,Bryan Reyna,DEL,Belgrano,https://www.transfermarkt.es/bryan-reyna/profil/spieler/440312,11707,20,0.15,6772,15,0.2,449,0,0.0
1264273,Juan Velázquez,DEL,Belgrano,https://www.transfermarkt.es/juan-velazquez/profil/spieler/1264273,3096,2,0.06,3096,2,0.06,210,0,0.0
724220,Ulises Sánchez,VOL,Belgrano,https://www.transfermarkt.es/ulises-sanchez/profil/spieler/724220,8274,11,0.12,6106,9,0.13,229,0,0.0
333921,Nicolás Fernández,DEL,Belgrano,https://www.transfermarkt.es/nicolas-fernandez/profil/spieler/333921,18646,75,0.36,9806,44,0.4,604,5,0.75
334586,Lucas Passerini,DEL,Belgrano,https://www.transfermarkt.es/lucas-passerini/profil/spieler/334586,13193,64,0.44,6075,35,0.52,445,0,0.0
75035,Franco Jara,DEL,Belgrano,https://www.transfermarkt.es/franco-jara/profil/spieler/75035,32603,159,0.44,5054,27,0.48,643,1,0.14
362358,Facundo Altamirano,ARQ,San Lorenzo de Almagro,https://www.transfermarkt.es/facundo-altamirano/profil/spieler/362358,10583,0,0.0,5855,0,0.0,-,0,0.0
282684,José Devecchi,ARQ,San Lorenzo de Almagro,https://www.transfermarkt.es/jose-devecchi/profil/spieler/282684,12252,0,0.0,7020,0,0.0,-,0,0.0
643259,Orlando Gill,ARQ,San Lorenzo de Almagro,https://www.transfermarkt.es/orlando-gill/profil/spieler/643259,2250,0,0.0,2070,0,0.0,900,0,0.0
665277,Gastón Hernández,DEF,San Lorenzo de Almagro,https://www.transfermarkt.es/gaston-hernandez/profil/spieler/665277,8986,3,0.03,7034,3,0.04,92,0,0.0
741963,Johan Romaña,DEF,San Lorenzo de Almagro,https://www.transfermarkt.es/johan-romana/profil/spieler/741963,11373,2,0.02,6799,1,0.01,900,0,0.0
267413,Nery Domínguez,DEF,San Lorenzo de Almagro,https://www.transfermarkt.es/nery-dominguez/profil/spieler/267413,27081,10,0.03,5893,1,0.02,130,0,0.0
1250374,Daniel Herrera,DEF,San Lorenzo de Almagro,https://www.transfermarkt.es/daniel-herrera/profil/spieler/1250374,2684,2,0.07,2684,2,0.07,810,0,0.0
902444,Maximiliano Zelaya,DEF,San Lorenzo de Almagro,https://www.transfermarkt.es/maximiliano-zelaya/profil/spieler/902444,-,0,0.0,-,0,0.0,-,0,0.0
552185,Malcom Braida,DEF,San Lorenzo de Almagro,https://www.transfermarkt.es/malcom-braida/profil/spieler/552185,17096,14,0.07,10343,7,0.06,900,2,0.2
1160854,Elías Báez,DEF,San Lorenzo de Almagro,https://www.transfermarkt.es/elias-baez/profil/spieler/1160854,3138,1,0.03,3138,1,0.03,833,0,0.0
275614,Nicolás Tripichio,DEF,San Lorenzo de Almagro,https://www.transfermarkt.es/nicolas-tripichio/profil/spieler/275614,16312,13,0.07,10363,8,0.07,742,0,0.0
1131419,Nahuel Arias,DEF,San Lorenzo de Almagro,https://www.transfermarkt.es/nahuel-arias/profil/spieler/1131419,1648,0,0.0,1648,0,0.0,68,0,0.0
966316,Ezequiel Herrera,DEF,San Lorenzo de Almagro,https://www.transfermarkt.es/ezequiel-herrera/profil/spieler/966316,4071,0,0.0,4057,0,0.0,900,0,0.0
1037802,Elián Irala,VOL,San Lorenzo de Almagro,https://www.transfermarkt.es/elian-irala/profil/spieler/1037802,4597,2,0.04,4597,2,0.04,688,0,0.0
324946,Emanuel Cecchini,VOL,San Lorenzo de Almagro,https://www.transfermarkt.es/emanuel-cecchini/profil/spieler/324946,10981,8,0.07,4503,2,0.04,286,1,0.31
627237,Manuel Insaurralde,VOL,San Lorenzo de Almagro,https://www.transfermarkt.es/manuel-insaurralde/profil/spieler/627237,5017,0,0.0,1620,0,0.0,22,0,0.0
54235,Iker Muniain,VOL,San Lorenzo de Almagro,https://www.transfermarkt.es/iker-muniain/profil/spieler/54235,40368,82,0.18,3993,8,0.18,39,0,0.0
1307785,Juan Cruz Vega,VOL,San Lorenzo de Almagro,https://www.transfermarkt.es/juan-cruz-vega/profil/spieler/1307785,64,1,1.41,64,1,1.41,-,0,0.0
1296393,Agustín Ladstatter,ARQ,San Lorenzo de Almagro,https://www.transfermarkt.es/agustin-ladstatter/profil/spieler/1296393,2267,5,0.2,2267,5,0.2,92,0,0.0
984692,Matías Reali,DEL,San Lorenzo de Almagro,https://www.transfermarkt.es/matias-reali/profil/spieler/984692,9589,11,0.1,7392,6,0.07,820,0,0.0
267882,Ezequiel Cerutti,DEL,San Lorenzo de Almagro,https://www.transfermarkt.es/ezequiel-cerutti/profil/spieler/267882,22322,28,0.11,4604,4,0.08,322,0,0.0
486926,Andrés Vombergar,DEL,San Lorenzo de Almagro,https://www.transfermarkt.es/andres-vombergar/profil/spieler/486926,13938,64,0.41,5975,28,0.42,680,6,0.79
636783,Alexis Cuello,DEL,San Lorenzo de Almagro,https://www.transfermarkt.es/alexis-cuello/profil/spieler/636783,7352,18,0.22,6253,16,0.23,718,0,0.0
1157809,Jaime Peralta,DEL,San Lorenzo de Almagro,https://www.transfermarkt.es/jaime-peralta/profil/spieler/1157809,1614,12,0.67,1614,12,0.67,96,1,0.94
166591,Rodrigo Rey,ARQ,Independiente,https://www.transfermarkt.es/rodrigo-rey/profil/spieler/166591,27603,0,0.0,12960,0,0.0,990,0,0.0
668996,Joaquín Blázquez,ARQ,Independiente,https://www.transfermarkt.es/joaquin-blazquez/profil/spieler/668996,1156,0,0.0,540,0,0.0,90,0,0.0
1103405,Manuel Tasso,ARQ,Independiente,https://www.transfermarkt.es/manuel-tasso/profil/spieler/1103405,2070,0,0.0,2070,0,0.0,270,0,0.0
661136,Kevin Lomónaco,DEF,Independiente,https://www.transfermarkt.es/kevin-lomonaco/profil/spieler/661136,5855,3,0.05,5106,2,0.04,984,0,0.0
266809,Nicolás Freire,DEF,Independiente,https://www.transfermarkt.es/nicolas-freire/profil/spieler/266809,24578,16,0.06,4759,2,0.04,-,0,0.0
749016,Franco Paredes,DEF,Independiente,https://www.transfermarkt.es/franco-paredes/profil/spieler/749016,6191,6,0.09,4072,3,0.07,25,0,0.0
538374,Sebastián Valdez,DEF,Independiente,https://www.transfermarkt.es/sebastian-valdez/profil/spieler/538374,14005,0,0.0,8318,0,0.0,990,0,0.0
366324,Alvaro Angulo,DEF,Independiente,https://www.transfermarkt.es/alvaro-angulo/profil/spieler/366324,19800,23,0.1,7452,14,0.17,577,3,0.47
440371,Adrián Spörle,DEF,Independiente,https://www.transfermarkt.es/adrian-sporle/profil/spieler/440371,13221,11,0.07,5340,3,0.05,469,1,0.19
829967,Federico Vera,DEF,Independiente,https://www.transfermarkt.es/federico-vera/profil/spieler/829967,12582,1,0.01,8941,1,0.01,885,0,0.0
1108153,Santiago Salle,DEF,Independiente,https://www.transfermarkt.es/santiago-salle/profil/spieler/1108153,1754,0,0.0,1754,0,0.0,61,0,0.0
1123368,David Martínez,VOL,Independiente,https://www.transfermarkt.es/david-martinez/profil/spieler/1123368,2680,0,0.0,2680,0,0.0,187,0,0.0
458047,Rodrigo Fernández Cedrés,VOL,Independiente,https://www.transfermarkt.es/rodrigo-fernandez-cedres/profil/spieler/458047,21319,8,0.03,9259,2,0.02,92,0,0.0
90451,Iván Marcone,VOL,Independiente,https://www.transfermarkt.es/ivan-marcone/profil/spieler/90451,46772,3,0.01,9046,1,0.01,900,0,0.0
843286,Felipe Loyola,DEF,Independiente,https://www.transfermarkt.es/felipe-loyola/profil/spieler/843286,8329,11,0.12,7593,10,0.12,990,1,0.09
313830,Pablo Galdames,VOL,Independiente,https://www.transfermarkt.es/pablo-galdames/profil/spieler/313830,14618,9,0.06,3396,3,0.08,239,0,0.0
96313,Federico Mancuello,VOL,Independiente,https://www.transfermarkt.es/federico-mancuello/profil/spieler/96313,29055,53,0.16,6452,11,0.15,198,2,0.91
1240381,Lautaro Millán,VOL,Independiente,https://www.transfermarkt.es/lautaro-millan/profil/spieler/1240381,2603,3,0.1,2603,3,0.1,435,1,0.21
322610,Luciano Cabral,VOL,Independiente,https://www.transfermarkt.es/luciano-cabral/profil/spieler/322610,8971,14,0.14,5516,10,0.16,1561,3,0.17
739995,Braian Martínez,DEF,Independiente,https://www.transfermarkt.es/braian-martinez/profil/spieler/739995,6447,12,0.17,5191,11,0.19,186,0,0.0
1225755,Diego Tarzia,DEL,Independiente,https://www.transfermarkt.es/diego-tarzia/profil/spieler/1225755,2196,6,0.25,2196,6,0.25,757,1,0.12
974336,Santiago Montiel,DEL,Independiente,https://www.transfermarkt.es/santiago-montiel/profil/spieler/974336,5759,9,0.14,5579,9,0.15,452,0,0.0
990202,Lucas Román,VOL,Independiente,https://www.transfermarkt.es/lucas-roman/profil/spieler/990202,2967,7,0.21,2967,7,0.21,740,2,0.24
656112,Matías Giménez,DEL,Independiente,https://www.transfermarkt.es/matias-gimenez/profil/spieler/656112,10216,37,0.33,6231,26,0.38,187,0,0.0
358418,Gabriel Ávalos,DEL,Independiente,https://www.transfermarkt.es/gabriel-avalos/profil/spieler/358418,20222,83,0.37,10672,49,0.41,792,5,0.57
989574,Santiago Hidalgo,DEL,Independiente,https://www.transfermarkt.es/santiago-hidalgo/profil/spieler/989574,2595,7,0.24,2595,7,0.24,281,0,0.0
853278,Ignacio Maestro Puch,DEL,Independiente,https://www.transfermarkt.es/ignacio-maestro-puch/profil/spieler/853278,1855,4,0.19,1855,4,0.19,83,0,0.0
90800,Diego Rodríguez,ARQ,Argentinos Juniors,https://www.transfermarkt.es/diego-rodriguez/profil/spieler/90800,29812,12,0.04,11708,3,0.02,900,0,0.0
1225292,Gonzalo Siri,DEL,Argentinos Juniors,https://www.transfermarkt.es/gonzalo-siri/profil/spieler/1225292,810,0,0.0,810,0,0.0,-,0,0.0
1000684,Tobías Ramírez,DEF,Argentinos Juniors,https://www.transfermarkt.es/tobias-ramirez/profil/spieler/1000684,2663,0,0.0,2663,0,0.0,114,0,0.0
565766,Francisco Álvarez,DEF,Argentinos Juniors,https://www.transfermarkt.es/francisco-alvarez/profil/spieler/565766,12732,9,0.06,8885,8,0.08,896,0,0.0
988661,Mateo Antoni,DEF,Argentinos Juniors,https://www.transfermarkt.es/mateo-antoni/profil/spieler/988661,3610,3,0.07,3610,3,0.07,91,0,0.0
225479,Érik Godoy,DEF,Argentinos Juniors,https://www.transfermarkt.es/erik-godoy/profil/spieler/225479,23671,9,0.03,4152,2,0.04,746,1,0.12
875947,Román Vega,DEF,Argentinos Juniors,https://www.transfermarkt.es/roman-vega/profil/spieler/875947,4909,0,0.0,4835,0,0.0,240,0,0.0
613708,Sebastián Prieto,DEF,Argentinos Juniors,https://www.transfermarkt.es/sebastian-prieto/profil/spieler/613708,17109,9,0.05,8913,2,0.02,808,1,0.11
665101,Leandro Lozano,DEF,Argentinos Juniors,https://www.transfermarkt.es/leandro-lozano/profil/spieler/665101,17201,7,0.04,10729,6,0.05,858,0,0.0
1225290,Thiago Santamaría,-,Argentinos Juniors,https://www.transfermarkt.es/thiago-santamaria/profil/spieler/1225290,2869,2,0.06,2869,2,0.06,90,0,0.0
1198369,Kevin Coronel,DEF,Argentinos Juniors,https://www.transfermarkt.es/kevin-coronel/profil/spieler/1198369,2164,0,0.0,2164,0,0.0,119,0,0.0
444495,Luciano Sánchez,DEF,Argentinos Juniors,https://www.transfermarkt.es/luciano-sanchez/profil/spieler/444495,10814,3,0.02,2899,1,0.03,-,0,0.0
357956,Federico Fattori,VOL,Argentinos Juniors,https://www.transfermarkt.es/federico-fattori/profil/spieler/357956,20143,3,0.01,9143,0,0.0,844,0,0.0
1065383,Ariel Gamarra,VOL,Argentinos Juniors,https://www.transfermarkt.es/ariel-gamarra/profil/spieler/1065383,1942,0,0.0,1942,0,0.0,62,0,0.0
465817,Alan Rodríguez,VOL,Argentinos Juniors,https://www.transfermarkt.es/alan-rodriguez/profil/spieler/465817,13861,20,0.13,8128,11,0.12,736,2,0.24
548468,Cristian Ferreira,VOL,Argentinos Juniors,https://www.transfermarkt.es/cristian-ferreira/profil/spieler/548468,7695,17,0.2,4849,8,0.15,20,0,0.0
912696,Juan Cardozo,VOL,Argentinos Juniors,https://www.transfermarkt.es/juan-cardozo/profil/spieler/912696,1078,0,0.0,1078,0,0.0,7,0,0.0
1225293,Lucas Gómez,DEF,Argentinos Juniors,https://www.transfermarkt.es/lucas-gomez/profil/spieler/1225293,1706,1,0.05,1706,1,0.05,97,1,0.93
991134,Alan Lescano,VOL,Argentinos Juniors,https://www.transfermarkt.es/alan-lescano/profil/spieler/991134,6332,18,0.26,6332,18,0.26,848,1,0.11
332250,Nicolás Oroz,VOL,Argentinos Juniors,https://www.transfermarkt.es/nicolas-oroz/profil/spieler/332250,17133,30,0.16,6663,8,0.11,752,1,0.12
907313,Emiliano Viveros,-,Argentinos Juniors,https://www.transfermarkt.es/emiliano-viveros/profil/spieler/907313,2115,1,0.04,2001,1,0.04,73,0,0.0
668953,José Herrera,VOL,Argentinos Juniors,https://www.transfermarkt.es/jose-herrera/profil/spieler/668953,3899,7,0.16,3899,7,0.16,722,1,0.12
365758,Maximiliano Romero,DEL,Argentinos Juniors,https://www.transfermarkt.es/maximiliano-romero/profil/spieler/365758,11986,46,0.35,6172,22,0.32,-,0,0.0
439437,Santiago Rodríguez,DEL,Argentinos Juniors,https://www.transfermarkt.es/santiago-rodriguez/profil/spieler/439437,10280,28,0.25,6235,18,0.26,134,0,0.0
429591,Tomás Molina,DEL,Argentinos Juniors,https://www.transfermarkt.es/tomas-molina/profil/spieler/429591,9059,41,0.41,5653,26,0.41,706,3,0.38
197333,Rubén Bentancourt,DEL,Argentinos Juniors,https://www.transfermarkt.es/ruben-bentancourt/profil/spieler/197333,18485,76,0.37,7243,38,0.47,59,0,0.0
415550,Joaquín Ardaiz,DEL,Argentinos Juniors,https://www.transfermarkt.es/joaquin-ardaiz/profil/spieler/415550,9591,39,0.37,2374,7,0.27,4,0,0.0
45327,Ismael Sosa,DEL,Argentinos Juniors,https://www.transfermarkt.es/ismael-sosa/profil/spieler/45327,39525,137,0.31,5438,13,0.22,177,0,0.0
1103930,Manuel Brondo,DEL,Argentinos Juniors,https://www.transfermarkt.es/manuel-brondo/profil/spieler/1103930,742,2,0.24,742,2,0.24,50,0,0.0
907116,Facundo Masuero,ARQ,Defensa y Justicia,https://www.transfermarkt.es/facundo-masuero/profil/spieler/907116,1980,0,0.0,1980,0,0.0,-,0,0.0
30753,Enrique Bologna,ARQ,Defensa y Justicia,https://www.transfermarkt.es/enrique-bologna/profil/spieler/30753,26362,7,0.02,7155,0,0.0,990,0,0.0
874177,Roberto León,ARQ,Defensa y Justicia,https://www.transfermarkt.es/roberto-leon/profil/spieler/874177,810,0,0.0,810,0,0.0,-,0,0.0
339758,Kevin Balanta,DEF,Defensa y Justicia,https://www.transfermarkt.es/kevin-balanta/profil/spieler/339758,20153,5,0.02,6135,1,0.01,1236,1,0.07
750733,Lucas Ferreira,DEF,Defensa y Justicia,https://www.transfermarkt.es/lucas-ferreira/profil/spieler/750733,10445,2,0.02,7743,1,0.01,810,0,0.0
123015,Emanuel Aguilera,DEF,Defensa y Justicia,https://www.transfermarkt.es/emanuel-aguilera/profil/spieler/123015,28975,28,0.09,6994,1,0.01,791,0,0.0
814966,Agustín Sienra,DEF,Defensa y Justicia,https://www.transfermarkt.es/agustin-sienra/profil/spieler/814966,4708,0,0.0,4533,0,0.0,104,0,0.0
409272,Alexis Soto,DEF,Defensa y Justicia,https://www.transfermarkt.es/alexis-soto/profil/spieler/409272,23509,2,0.01,11847,1,0.01,900,0,0.0
863140,Ignacio Galván,DEF,Defensa y Justicia,https://www.transfermarkt.es/ignacio-galvan/profil/spieler/863140,3021,0,0.0,2698,0,0.0,-,0,0.0
71106,Damián Pérez,DEF,Defensa y Justicia,https://www.transfermarkt.es/damian-perez/profil/spieler/71106,40478,8,0.02,7087,0,0.0,90,0,0.0
167314,Rafael Delgado,DEF,Defensa y Justicia,https://www.transfermarkt.es/rafael-delgado/profil/spieler/167314,30388,11,0.03,7401,0,0.0,27,0,0.0
849534,Tobías Rubio,DEF,Defensa y Justicia,https://www.transfermarkt.es/tobias-rubio/profil/spieler/849534,2587,0,0.0,2587,0,0.0,180,0,0.0
699689,Lucas Souto,-,Defensa y Justicia,https://www.transfermarkt.es/lucas-souto/profil/spieler/699689,6960,1,0.01,5627,1,0.02,-,0,0.0
844791,Ezequiel Cannavo,DEF,Defensa y Justicia,https://www.transfermarkt.es/ezequiel-cannavo/profil/spieler/844791,3047,3,0.09,3047,3,0.09,804,1,0.11
554799,Kevin Gutiérrez,VOL,Defensa y Justicia,https://www.transfermarkt.es/kevin-gutierrez/profil/spieler/554799,15084,5,0.03,9826,5,0.05,857,0,0.0
931404,Maximiliano González,VOL,Defensa y Justicia,https://www.transfermarkt.es/maximiliano-gonzalez/profil/spieler/931404,2935,2,0.06,2918,2,0.06,132,0,0.0
1141726,Benjamín Schamine,VOL,Defensa y Justicia,https://www.transfermarkt.es/benjamin-schamine/profil/spieler/1141726,2142,2,0.08,2142,2,0.08,316,0,0.0
688778,Lucas González,VOL,Defensa y Justicia,https://www.transfermarkt.es/lucas-gonzalez/profil/spieler/688778,7167,7,0.09,4739,5,0.09,310,0,0.0
662746,César Pérez,VOL,Defensa y Justicia,https://www.transfermarkt.es/cesar-perez/profil/spieler/662746,9155,12,0.12,7203,9,0.11,670,1,0.13
1253317,Santiago Sosa,VOL,Defensa y Justicia,https://www.transfermarkt.es/santiago-sosa/profil/spieler/1253317,2383,0,0.0,2383,0,0.0,18,0,0.0
814967,Valentín Larralde,VOL,Defensa y Justicia,https://www.transfermarkt.es/valentin-larralde/profil/spieler/814967,6598,2,0.03,4746,1,0.02,29,0,0.0
714744,Matías Miranda,VOL,Defensa y Justicia,https://www.transfermarkt.es/matias-miranda/profil/spieler/714744,3337,1,0.03,818,1,0.11,218,1,0.41
575999,Aarón Molinas,VOL,Defensa y Justicia,https://www.transfermarkt.es/aaron-molinas/profil/spieler/575999,6845,9,0.12,5893,9,0.14,698,2,0.26
912504,Nicolás Palavecino,VOL,Defensa y Justicia,https://www.transfermarkt.es/nicolas-palavecino/profil/spieler/912504,2141,2,0.08,2096,2,0.09,30,0,0.0
